beds,mapped_bathrooms,avg_price_per_bedroom,accommodates,mapped_property_type,bedrooms,mapped_room_type,price
2,3,138.02608522069195,6,4,2,4,379.0
2,6,117.31939891873483,6,4,1,4,143.0
1,6,138.67108953095203,2,4,1,4,200.0
1,6,220.34827684827684,2,4,1,4,215.0
4,6,86.30045662100457,6,4,3,4,500.0
1,6,138.02608522069195,2,5,1,4,276.0
1,6,138.02608522069195,4,4,1,4,130.0
1,6,220.34827684827684,2,5,1,4,122.0
2,6,183.21820800371316,4,4,2,4,793.0
3,6,138.02608522069195,6,4,2,4,207.0
1,6,192.2759874726177,4,4,1,4,220.0
2,6,153.45101102941177,4,4,2,4,192.0
1,2,138.67108953095203,2,2,1,3,80.0
1,6,192.2759874726177,4,4,1,4,200.0
1,6,153.45101102941177,2,4,1,4,154.0
1,2,135.26623842867315,2,3,1,3,49.0
2,2,138.02608522069195,2,2,1,3,128.0
1,6,192.2759874726177,2,4,1,4,146.0
1,6,67.36219020959923,2,4,1,4,129.0
3,3,106.39955357142856,6,5,3,4,600.0
2,6,138.02608522069195,4,4,1,4,138.0
3,3,88.63882590073068,4,4,2,4,185.0
2,3,138.02608522069195,4,4,2,4,239.0
5,6,72.17170111287759,7,5,3,4,96.0
1,4,198.09007603821408,2,2,1,3,112.0
2,3,183.21820800371316,4,4,2,4,392.0
2,6,138.02608522069195,4,4,1,4,138.0
4,6,138.02608522069195,6,5,3,4,431.0
2,6,192.2759874726177,4,4,1,4,180.0
3,6,67.36219020959923,4,5,2,4,125.0
1,5,138.02608522069195,2,2,1,3,100.0
1,6,94.17872340425532,1,5,1,4,50.0
2,4,98.00111073137388,2,2,1,3,69.0
4,3,138.02608522069195,12,4,4,4,793.0
3,6,183.21820800371316,5,4,2,4,200.0
2,6,192.2759874726177,3,4,1,4,179.0
1,6,198.09007603821408,2,4,1,4,192.0
5,3,157.98023595334942,8,5,4,4,750.0
2,6,93.51619733735733,4,5,1,4,121.0
2,6,93.51619733735733,4,5,1,4,147.0
1,4,100.7890625,2,3,1,3,85.0
2,3,198.09007603821408,6,5,3,4,914.0
2,6,138.02608522069195,4,5,2,4,288.0
2,6,157.98023595334942,4,4,2,4,395.0
1,6,183.21820800371316,2,4,1,4,214.0
2,6,183.21820800371316,2,4,1,4,220.0
1,5,88.63882590073068,2,2,1,3,59.0
1,6,138.02608522069195,2,4,1,4,220.0
1,4,138.02608522069195,2,2,1,3,70.0
4,3,153.45101102941177,8,5,4,4,1136.0
1,6,192.2759874726177,4,4,1,4,190.0
1,6,183.21820800371316,2,5,1,4,65.0
1,5,116.07480748074806,2,3,1,3,110.0
1,6,138.02608522069195,2,4,1,4,229.0
3,3,183.21820800371316,4,4,3,4,450.0
2,5,138.02608522069195,1,3,1,2,133.0
4,3,192.2759874726177,6,5,4,4,1500.0
2,6,255.9705913606096,5,5,2,4,620.0
1,4,138.02608522069195,1,2,1,3,109.0
1,6,192.2759874726177,4,4,1,4,95.0
1,6,192.2759874726177,3,4,1,4,135.0
2,6,93.51619733735733,4,4,2,4,231.0
7,3,157.98023595334942,9,5,3,4,850.0
2,4,94.17872340425532,2,2,1,3,40.0
1,6,135.26623842867315,2,4,1,4,210.0
1,6,198.09007603821408,2,5,1,4,119.0
4,3,157.98023595334942,7,5,3,4,850.0
2,6,135.26623842867315,6,4,2,4,258.0
1,4,65.60103896103895,2,2,1,3,65.0
2,4,65.60103896103895,2,2,1,3,65.0
1,6,138.02608522069195,2,4,1,4,189.0
8,3,138.02608522069195,14,5,4,4,557.0
1,6,129.87171912486124,4,5,1,4,95.0
7,6,65.60103896103895,8,2,4,3,160.0
2,6,183.21820800371316,3,4,1,4,388.0
2,6,198.09007603821408,3,5,2,4,1999.0
6,3,138.02608522069195,12,4,5,4,339.0
3,3,183.21820800371316,8,4,3,4,1100.0
3,3,192.2759874726177,4,4,2,4,403.0
2,6,138.02608522069195,4,4,1,4,210.0
3,6,59.82179132040629,5,5,3,4,100.0
1,6,98.00111073137388,2,5,1,4,100.0
9,3,116.07480748074806,11,5,5,4,389.0
2,6,93.51619733735733,2,4,1,4,88.0
5,6,138.02608522069195,6,5,2,4,349.0
2,6,129.87171912486124,3,4,1,4,141.0
5,6,255.9705913606096,6,6,2,4,571.0
1,6,117.31939891873483,2,4,1,4,165.0
5,3,138.02608522069195,8,5,4,4,650.0
1,4,153.45101102941177,2,2,1,3,95.0
1,4,65.60103896103895,2,2,1,3,65.0
1,6,183.21820800371316,2,4,1,4,205.0
2,6,157.98023595334942,4,4,2,4,147.0
1,6,183.21820800371316,2,4,1,4,171.0
2,4,135.26623842867315,2,2,1,3,59.0
1,6,138.02608522069195,2,2,1,3,85.0
5,3,255.9705913606096,7,5,5,4,584.0
1,6,59.82179132040629,2,5,1,4,69.0
1,4,183.21820800371316,1,2,1,3,75.0
10,3,93.51619733735733,11,5,4,4,806.0
1,6,135.26623842867315,2,4,1,4,189.0
2,6,198.09007603821408,4,4,1,4,232.0
8,6,255.9705913606096,8,6,3,4,370.0
3,3,157.98023595334942,6,5,3,4,480.0
1,4,183.21820800371316,1,2,1,3,48.0
2,4,65.60103896103895,2,2,1,3,80.0
1,6,138.02608522069195,2,4,1,4,195.0
12,3,83.85829030407344,16,6,5,4,507.0
1,6,138.02608522069195,2,4,1,4,58.0
2,3,198.09007603821408,8,5,4,4,2800.0
3,6,198.09007603821408,5,5,3,4,964.0
2,6,220.34827684827684,4,4,2,4,357.0
2,5,67.36219020959923,3,2,1,3,65.0
1,5,138.02608522069195,2,2,1,3,169.0
2,6,100.7890625,4,4,2,4,164.0
4,6,84.19321449108683,7,5,3,4,238.0
3,6,157.98023595334942,5,4,3,4,101.0
5,3,255.9705913606096,8,5,4,4,1500.0
3,3,255.9705913606096,6,5,3,4,780.0
4,6,72.17170111287759,6,5,3,4,243.0
1,5,157.98023595334942,2,2,1,3,105.0
8,3,157.98023595334942,10,5,5,4,650.0
2,3,192.2759874726177,4,5,2,4,500.0
2,6,138.02608522069195,2,4,1,4,120.0
1,6,183.21820800371316,2,5,1,4,182.0
3,6,255.9705913606096,4,4,2,4,279.0
1,6,138.02608522069195,4,4,1,4,135.0
1,6,183.21820800371316,2,5,1,4,207.0
1,5,138.67108953095203,2,2,1,3,82.0
3,3,198.09007603821408,5,4,2,4,113.0
2,6,114.50185185185184,4,5,1,4,110.0
2,6,100.7890625,4,4,1,4,95.0
1,4,66.36538461538461,2,2,1,3,95.0
2,6,129.87171912486124,4,4,1,4,71.0
4,6,138.02608522069195,6,4,3,4,480.0
2,6,183.21820800371316,4,4,2,4,329.0
4,3,116.07480748074806,7,5,3,4,595.0
5,3,255.9705913606096,8,5,4,4,1047.0
1,4,93.51619733735733,2,2,1,3,60.0
1,6,153.45101102941177,2,4,1,4,191.0
3,3,138.02608522069195,5,4,3,4,407.0
5,3,220.34827684827684,8,5,5,4,1000.0
1,6,129.87171912486124,2,4,1,4,136.0
3,3,138.02608522069195,4,4,2,4,230.0
2,6,183.21820800371316,4,4,2,4,275.0
1,4,129.87171912486124,2,2,1,3,80.0
2,6,100.7890625,3,4,1,4,85.0
1,5,138.02608522069195,2,2,1,3,89.0
4,3,135.26623842867315,8,5,4,4,450.0
1,6,106.39955357142856,2,5,1,4,150.0
1,6,157.98023595334942,2,5,1,4,88.0
2,6,138.02608522069195,3,4,1,4,123.0
1,6,183.21820800371316,2,4,1,4,213.0
1,6,183.21820800371316,2,4,1,4,271.0
4,2,198.09007603821408,6,1,1,1,28.0
1,6,157.98023595334942,4,4,1,4,110.0
4,6,255.9705913606096,6,4,3,4,750.0
1,6,138.02608522069195,2,4,1,4,200.0
1,4,65.60103896103895,1,2,1,3,35.0
3,3,183.21820800371316,6,5,3,4,590.0
8,3,255.9705913606096,12,5,6,4,1800.0
1,6,255.9705913606096,2,5,1,4,182.0
4,3,130.2765182186235,6,4,2,4,106.0
2,6,183.21820800371316,4,4,2,4,280.0
1,4,67.36219020959923,2,2,1,3,45.0
1,6,138.02608522069195,2,4,1,4,229.0
1,4,67.36219020959923,2,2,1,3,45.0
1,4,67.36219020959923,2,2,1,3,32.0
2,6,153.45101102941177,3,4,1,4,178.0
1,4,138.02608522069195,2,2,1,3,63.0
1,4,183.21820800371316,2,2,1,3,88.0
2,6,62.0703125,3,5,1,4,90.0
1,6,135.26623842867315,2,4,1,4,126.0
1,6,192.2759874726177,2,5,1,4,171.0
1,6,94.17872340425532,2,5,1,4,79.0
4,3,192.2759874726177,8,5,4,4,700.0
3,6,157.98023595334942,5,5,3,4,595.0
1,6,135.26623842867315,2,4,1,4,234.0
5,6,106.39955357142856,5,4,2,4,292.0
3,3,192.2759874726177,5,5,3,4,358.0
6,6,198.09007603821408,5,5,3,4,765.0
6,3,198.09007603821408,8,5,4,4,357.0
2,6,138.02608522069195,2,5,2,4,189.0
3,6,198.09007603821408,6,5,3,4,316.0
2,6,183.21820800371316,4,4,1,4,410.0
3,6,66.36538461538461,6,5,2,4,110.0
2,3,138.02608522069195,4,4,2,4,197.0
2,6,69.13580246913581,2,5,1,4,75.0
6,3,135.26623842867315,7,5,4,4,580.0
3,3,255.9705913606096,6,5,3,4,489.0
2,3,138.02608522069195,4,4,2,4,329.0
2,6,138.02608522069195,4,4,1,4,126.0
1,4,135.26623842867315,2,2,1,3,129.0
3,6,153.45101102941177,4,5,2,4,245.0
1,6,192.2759874726177,3,4,1,4,128.0
5,3,255.9705913606096,10,5,5,4,2857.0
1,6,153.45101102941177,2,4,1,4,307.0
5,3,255.9705913606096,7,5,4,4,425.0
1,6,138.02608522069195,2,4,1,4,229.0
1,6,138.02608522069195,2,4,1,4,123.0
1,5,75.42923051573571,2,2,1,3,70.0
3,6,138.02608522069195,4,4,2,4,296.0
1,5,100.7890625,2,3,1,3,85.0
1,6,138.02608522069195,2,4,1,4,135.0
1,6,138.02608522069195,2,4,1,4,144.0
2,6,88.63882590073068,4,4,2,4,89.0
2,6,129.87171912486124,4,4,1,4,119.0
5,6,153.45101102941177,5,4,2,4,170.0
3,6,255.9705913606096,4,5,2,4,270.0
2,6,183.21820800371316,5,4,2,4,366.0
1,5,77.14240568832707,4,2,1,3,100.0
5,3,255.9705913606096,8,5,3,4,520.0
1,6,157.98023595334942,2,4,1,4,83.0
1,6,153.45101102941177,2,4,1,4,113.0
3,3,183.21820800371316,6,5,2,4,421.0
1,6,192.2759874726177,4,4,1,4,180.0
3,3,129.87171912486124,6,5,3,4,407.0
1,5,192.2759874726177,2,2,1,3,85.0
1,6,183.21820800371316,2,4,1,4,190.0
1,6,135.26623842867315,2,4,1,4,100.0
1,6,138.02608522069195,2,4,1,4,190.0
2,6,130.2765182186235,4,4,2,4,148.0
1,6,183.21820800371316,2,4,1,4,190.0
1,5,157.98023595334942,2,2,1,3,63.0
2,3,135.26623842867315,4,5,2,4,400.0
7,3,138.02608522069195,8,4,3,4,488.0
1,5,135.26623842867315,3,2,1,3,115.0
3,3,255.9705913606096,4,5,2,4,200.0
2,6,153.45101102941177,5,4,2,4,280.0
2,6,88.63882590073068,3,4,2,4,140.0
4,3,183.21820800371316,4,4,2,4,291.0
1,6,88.63882590073068,2,5,1,4,101.0
6,6,183.21820800371316,7,4,3,4,250.0
3,3,135.26623842867315,6,4,3,4,940.0
3,6,183.21820800371316,5,4,2,4,222.0
1,5,75.42923051573571,2,2,1,3,49.0
4,3,183.21820800371316,6,4,3,4,554.0
1,6,75.42923051573571,1,2,1,3,34.0
1,6,153.45101102941177,4,4,1,4,150.0
2,6,114.50185185185184,4,5,2,4,209.0
1,2,135.26623842867315,2,2,1,3,65.0
2,6,138.02608522069195,4,4,2,4,249.0
1,6,138.02608522069195,2,4,1,4,139.0
4,6,68.52813852813853,6,5,3,4,200.0
5,3,255.9705913606096,6,5,3,4,852.0
2,6,138.02608522069195,2,4,2,4,171.0
1,6,138.02608522069195,2,5,1,4,100.0
2,3,77.14240568832707,5,4,2,4,141.0
2,6,192.2759874726177,2,4,1,4,278.0
3,6,153.45101102941177,5,4,2,4,152.0
2,6,75.42923051573571,4,4,2,4,191.0
2,6,157.98023595334942,2,4,1,4,202.0
4,3,255.9705913606096,6,4,3,4,449.0
1,6,192.2759874726177,2,4,1,4,223.0
6,3,157.98023595334942,11,4,5,4,785.0
3,6,138.02608522069195,7,4,1,4,169.0
3,3,157.98023595334942,4,4,3,4,200.0
4,3,220.34827684827684,8,4,4,4,1082.0
6,3,83.85829030407344,10,5,4,4,400.0
2,3,100.7890625,2,4,2,4,166.0
1,6,66.36538461538461,3,4,1,4,109.0
5,3,135.26623842867315,5,5,3,4,450.0
2,5,129.87171912486124,2,2,1,3,82.0
3,3,183.21820800371316,4,4,2,4,500.0
1,6,138.02608522069195,2,4,1,4,121.0
1,6,138.02608522069195,2,4,1,4,105.0
4,6,183.21820800371316,8,5,4,4,628.0
3,6,138.02608522069195,6,4,2,4,189.0
2,6,183.21820800371316,4,4,2,4,411.0
1,6,192.2759874726177,2,4,1,4,150.0
2,6,88.63882590073068,3,5,2,4,105.0
2,4,116.07480748074806,3,2,1,3,75.0
1,6,138.02608522069195,2,4,1,4,114.0
3,6,198.09007603821408,6,5,2,4,161.0
3,6,192.2759874726177,4,4,2,4,202.0
1,4,67.36219020959923,1,2,1,3,45.0
2,6,255.9705913606096,4,4,2,4,260.0
4,3,138.02608522069195,5,4,2,4,240.0
4,3,192.2759874726177,6,5,2,4,350.0
1,6,138.02608522069195,2,5,1,4,66.0
1,4,135.26623842867315,1,3,1,3,60.0
2,6,129.87171912486124,2,5,1,4,90.0
6,3,138.02608522069195,7,5,3,4,381.0
7,6,138.02608522069195,10,4,3,4,169.0
3,6,75.42923051573571,6,5,2,4,157.0
2,6,117.31939891873483,3,4,1,4,107.0
2,4,67.36219020959923,1,2,1,3,40.0
2,4,67.36219020959923,1,2,1,3,39.0
2,6,138.02608522069195,4,4,1,4,146.0
1,6,192.2759874726177,4,4,1,4,235.0
1,6,183.21820800371316,3,4,1,4,259.0
3,3,138.67108953095203,6,5,3,4,195.0
6,6,135.26623842867315,7,5,1,4,145.0
1,4,138.02608522069195,2,2,1,3,70.0
2,6,183.21820800371316,4,5,2,4,353.0
1,6,183.21820800371316,2,5,1,4,350.0
1,4,198.09007603821408,2,2,1,3,60.0
8,3,183.21820800371316,10,5,5,4,1360.0
7,3,66.36538461538461,10,5,5,4,636.0
6,3,68.52813852813853,8,5,3,4,290.0
1,6,138.02608522069195,2,2,1,3,48.0
3,3,198.09007603821408,6,5,3,4,300.0
3,6,183.21820800371316,5,4,2,4,333.0
1,4,138.02608522069195,2,3,1,3,130.0
2,4,100.7890625,2,2,1,3,44.0
4,6,138.02608522069195,6,4,2,4,271.0
4,6,138.02608522069195,7,4,2,4,171.0
4,6,135.26623842867315,6,4,2,4,278.0
2,6,114.50185185185184,4,5,2,4,160.0
2,6,117.31939891873483,3,4,1,4,162.0
2,6,255.9705913606096,2,5,1,4,91.0
3,3,153.45101102941177,4,4,2,4,208.0
1,6,183.21820800371316,2,4,1,4,299.0
3,3,138.02608522069195,6,5,3,4,250.0
2,6,106.39955357142856,3,5,2,4,123.0
1,6,116.07480748074806,2,5,1,4,118.0
5,3,192.2759874726177,4,5,4,4,355.0
3,6,255.9705913606096,5,4,2,4,531.0
4,5,135.26623842867315,6,2,3,3,219.0
2,6,183.21820800371316,5,4,2,4,363.0
2,6,183.21820800371316,5,4,2,4,344.0
1,6,135.26623842867315,3,5,1,4,89.0
6,3,192.2759874726177,10,5,5,4,2000.0
1,6,183.21820800371316,2,4,1,4,150.0
4,6,130.2765182186235,4,4,2,4,130.0
3,6,117.31939891873483,5,5,2,4,213.0
4,3,135.26623842867315,8,5,3,4,600.0
1,6,255.9705913606096,2,5,1,4,117.0
1,4,183.21820800371316,2,2,1,3,74.0
4,6,138.67108953095203,6,4,3,4,400.0
1,5,138.02608522069195,1,2,1,3,129.0
3,3,106.39955357142856,7,5,3,4,300.0
3,6,138.02608522069195,6,4,2,4,314.0
1,5,77.14240568832707,2,2,1,3,100.0
2,3,138.02608522069195,5,4,2,4,441.0
2,6,192.2759874726177,4,4,2,4,279.0
1,4,138.02608522069195,2,3,1,3,113.0
3,3,255.9705913606096,4,4,2,4,437.0
1,2,135.26623842867315,2,2,1,3,80.0
1,6,72.17170111287759,2,5,1,4,86.0
1,6,198.09007603821408,2,4,1,4,295.0
1,4,255.9705913606096,2,2,1,3,89.0
2,6,255.9705913606096,3,5,1,4,132.0
6,6,62.0703125,6,5,1,4,92.0
1,6,183.21820800371316,2,4,1,4,484.0
1,6,138.67108953095203,4,6,1,4,173.0
4,3,135.26623842867315,6,4,2,4,560.0
3,6,59.82179132040629,5,5,2,4,112.0
2,6,135.26623842867315,4,4,1,4,112.0
1,6,138.02608522069195,2,4,1,4,154.0
1,4,130.2765182186235,2,2,1,3,55.0
2,3,255.9705913606096,4,4,2,4,1243.0
1,6,114.50185185185184,4,5,1,4,110.0
3,3,135.26623842867315,6,4,2,4,416.0
2,6,157.98023595334942,4,4,2,4,280.0
1,2,198.09007603821408,2,2,1,3,42.0
1,6,153.45101102941177,4,4,1,4,145.0
1,4,157.98023595334942,1,2,1,3,200.0
2,6,135.26623842867315,3,4,1,4,128.0
1,6,93.51619733735733,2,5,1,4,109.0
2,6,93.51619733735733,2,5,1,4,188.0
2,6,67.36219020959923,4,4,2,4,150.0
2,6,88.63882590073068,3,4,1,4,85.0
1,4,135.26623842867315,1,2,1,3,35.0
4,3,129.87171912486124,8,4,4,4,793.0
1,6,117.31939891873483,2,4,1,4,104.0
1,6,77.14240568832707,2,4,1,4,90.0
1,6,138.02608522069195,2,4,1,4,129.0
1,6,183.21820800371316,2,4,1,4,219.0
1,6,183.21820800371316,2,4,1,4,219.0
6,6,75.42923051573571,9,4,2,4,149.0
2,3,138.02608522069195,4,4,2,4,344.0
2,6,138.02608522069195,3,5,1,4,70.0
1,6,138.02608522069195,2,4,1,4,144.0
2,6,138.02608522069195,4,4,1,4,126.0
2,6,138.02608522069195,4,5,2,4,189.0
3,6,138.02608522069195,5,4,2,4,216.0
1,6,157.98023595334942,2,5,1,4,150.0
1,6,116.07480748074806,2,4,1,4,125.0
2,2,67.36219020959923,1,2,1,3,150.0
4,3,98.00111073137388,6,5,3,4,126.0
1,6,192.2759874726177,2,4,1,4,150.0
1,6,183.21820800371316,2,4,1,4,150.0
1,6,138.02608522069195,1,4,1,4,80.0
2,2,93.51619733735733,4,2,1,3,110.0
1,6,183.21820800371316,2,4,1,4,200.0
5,3,192.2759874726177,5,5,4,4,512.0
1,6,100.7890625,2,5,1,4,85.0
1,4,93.51619733735733,2,2,1,3,100.0
3,6,192.2759874726177,5,4,2,4,400.0
1,4,75.42923051573571,2,2,1,3,60.0
1,4,106.39955357142856,2,2,1,3,88.0
2,6,138.02608522069195,4,5,2,4,345.0
5,3,138.02608522069195,8,5,4,4,699.0
1,6,88.63882590073068,2,4,1,4,79.0
1,6,129.87171912486124,2,5,1,4,125.0
6,6,138.02608522069195,9,5,3,4,201.0
1,6,138.02608522069195,2,4,1,4,131.0
1,4,192.2759874726177,2,2,1,3,264.0
2,6,65.60103896103895,4,5,1,4,67.0
4,6,138.02608522069195,6,4,2,4,321.0
1,1,135.26623842867315,3,4,1,4,110.0
3,6,138.02608522069195,3,4,2,4,154.0
1,5,117.31939891873483,2,2,1,3,45.0
1,6,153.45101102941177,4,4,2,4,156.0
1,6,183.21820800371316,4,4,1,4,175.0
3,2,77.14240568832707,4,2,1,3,70.0
2,4,77.14240568832707,3,2,1,3,55.0
9,3,138.02608522069195,13,5,5,4,492.0
1,4,138.67108953095203,2,2,1,3,72.0
6,3,255.9705913606096,8,5,4,4,500.0
2,6,157.98023595334942,4,5,1,4,250.0
4,3,138.02608522069195,6,5,3,4,353.0
4,3,157.98023595334942,8,5,4,4,400.0
1,6,59.82179132040629,3,4,1,4,64.0
1,4,100.7890625,1,2,1,3,45.0
1,6,135.26623842867315,2,5,1,4,103.0
5,6,183.21820800371316,6,4,2,4,283.0
2,4,130.2765182186235,2,2,1,3,135.0
1,6,130.2765182186235,2,2,1,3,135.0
1,4,138.02608522069195,2,2,1,3,135.0
1,6,138.02608522069195,2,5,1,4,125.0
5,6,138.02608522069195,8,5,4,4,443.0
1,4,94.17872340425532,2,2,1,3,56.0
1,6,157.98023595334942,2,4,1,4,180.0
2,6,83.85829030407344,4,2,1,3,88.0
4,6,138.02608522069195,6,4,2,4,318.0
1,6,138.02608522069195,2,4,1,4,139.0
7,3,130.2765182186235,10,5,4,4,320.0
2,6,93.51619733735733,4,4,2,4,149.0
4,3,135.26623842867315,5,4,2,4,518.0
2,6,198.09007603821408,4,5,2,4,295.0
2,6,153.45101102941177,4,4,2,4,352.0
5,6,129.87171912486124,6,5,3,4,350.0
3,6,138.02608522069195,6,4,2,4,142.0
1,5,138.02608522069195,2,3,1,3,88.0
3,3,114.50185185185184,4,5,2,4,140.0
2,6,157.98023595334942,4,4,2,4,110.0
1,6,138.02608522069195,2,4,1,4,85.0
1,6,157.98023595334942,4,4,1,4,139.0
1,6,255.9705913606096,2,5,1,4,283.0
1,6,135.26623842867315,2,5,1,4,105.0
1,6,138.02608522069195,2,4,1,4,169.0
1,6,56.88147754451237,2,5,1,4,57.0
2,6,135.26623842867315,2,4,1,4,250.0
1,6,135.26623842867315,2,4,1,4,275.0
1,4,129.87171912486124,1,2,1,3,70.0
4,6,116.07480748074806,5,4,2,4,250.0
6,3,157.98023595334942,11,5,5,4,1900.0
4,6,255.9705913606096,5,4,2,4,222.0
4,3,135.26623842867315,6,4,3,4,495.0
4,3,135.26623842867315,6,4,3,4,450.0
1,6,183.21820800371316,2,4,1,4,276.0
1,6,138.02608522069195,2,4,1,4,189.0
1,2,138.67108953095203,1,2,1,3,60.0
1,6,138.02608522069195,2,4,1,4,141.0
3,6,135.26623842867315,4,4,2,4,111.0
7,6,67.36219020959923,10,5,4,4,256.0
1,6,138.67108953095203,2,5,1,4,115.0
5,6,75.42923051573571,8,4,2,4,140.0
1,5,66.36538461538461,2,2,1,3,75.0
5,3,138.02608522069195,8,5,4,4,447.0
6,3,192.2759874726177,8,5,3,4,299.0
5,3,255.9705913606096,8,5,4,4,1221.0
3,4,86.30045662100457,3,2,2,3,350.0
1,6,135.88888888888889,2,5,1,4,89.0
1,4,138.02608522069195,1,2,1,3,90.0
6,6,75.42923051573571,9,4,2,4,149.0
1,6,116.07480748074806,2,2,1,3,195.0
5,6,138.02608522069195,10,5,4,4,709.0
1,6,138.67108953095203,2,5,1,4,82.0
2,6,220.34827684827684,2,4,1,4,132.0
5,3,192.2759874726177,9,5,4,4,750.0
1,6,138.02608522069195,2,4,1,4,111.0
1,6,157.98023595334942,2,5,1,4,85.0
1,4,198.09007603821408,1,2,1,3,55.0
3,3,138.02608522069195,6,4,2,4,351.0
1,6,183.21820800371316,2,4,1,4,250.0
1,4,138.02608522069195,2,3,1,3,114.0
10,3,114.50185185185184,16,5,5,4,2133.0
1,6,138.02608522069195,1,4,1,4,120.0
2,6,198.09007603821408,4,4,2,4,140.0
2,6,255.9705913606096,2,6,1,4,192.0
4,3,153.45101102941177,6,5,3,4,410.0
1,6,138.02608522069195,2,4,1,4,140.0
2,3,138.67108953095203,4,5,2,4,159.0
1,4,67.36219020959923,2,2,1,3,113.0
3,6,129.87171912486124,4,5,2,4,200.0
2,6,117.31939891873483,3,5,1,4,179.0
2,6,138.02608522069195,4,4,1,4,150.0
8,3,255.9705913606096,10,5,5,4,750.0
2,6,65.60103896103895,4,5,2,4,90.0
2,6,129.87171912486124,4,4,2,4,800.0
1,6,157.98023595334942,3,5,1,4,179.0
3,6,138.02608522069195,4,4,2,4,420.0
1,5,116.07480748074806,2,2,1,3,65.0
1,6,100.7890625,2,5,1,4,100.0
1,5,88.63882590073068,1,2,1,3,70.0
4,6,192.2759874726177,6,4,3,4,499.0
2,3,135.26623842867315,5,5,3,4,150.0
1,4,129.87171912486124,1,2,1,3,40.0
1,6,157.98023595334942,2,5,1,4,170.0
1,6,117.31939891873483,2,4,1,4,160.0
1,6,117.31939891873483,2,4,1,4,194.0
2,3,135.26623842867315,4,4,2,4,350.0
7,3,255.9705913606096,10,5,5,4,2701.0
2,4,67.36219020959923,4,1,1,1,110.0
1,6,183.21820800371316,3,4,1,4,192.0
3,3,135.26623842867315,4,4,2,4,400.0
2,2,198.09007603821408,2,2,1,3,42.0
2,6,138.02608522069195,4,4,1,4,161.0
3,6,183.21820800371316,6,4,2,4,386.0
3,6,198.09007603821408,4,4,2,4,333.0
2,3,138.02608522069195,4,4,2,4,1500.0
2,6,183.21820800371316,4,4,2,4,157.0
4,3,88.63882590073068,6,4,2,4,165.0
6,6,157.98023595334942,6,5,3,4,496.0
3,6,138.02608522069195,6,5,2,4,420.0
2,6,88.63882590073068,4,5,1,4,110.0
1,6,93.51619733735733,2,4,1,4,152.0
2,3,75.42923051573571,2,2,1,3,68.0
1,6,138.02608522069195,2,4,1,4,139.0
1,6,220.34827684827684,2,4,1,4,166.0
2,5,138.02608522069195,1,2,1,3,80.0
5,6,59.82179132040629,8,4,2,4,91.0
1,6,138.02608522069195,2,4,1,4,229.0
3,3,192.2759874726177,6,5,3,4,364.0
6,3,192.2759874726177,8,5,4,4,600.0
5,3,157.98023595334942,8,5,3,4,1000.0
2,6,138.02608522069195,2,4,1,4,170.0
1,6,138.02608522069195,2,4,1,4,229.0
1,6,138.02608522069195,3,4,1,4,229.0
1,6,138.02608522069195,3,4,1,4,229.0
1,6,138.02608522069195,3,4,1,4,199.0
2,6,183.21820800371316,3,4,1,4,350.0
3,6,183.21820800371316,5,4,2,4,822.0
3,6,183.21820800371316,6,4,2,4,842.0
2,6,183.21820800371316,3,4,1,4,430.0
2,6,183.21820800371316,3,4,1,4,558.0
1,6,138.02608522069195,2,4,1,4,159.0
1,6,138.02608522069195,2,4,1,4,229.0
1,6,138.02608522069195,2,4,1,4,229.0
1,6,138.02608522069195,2,4,1,4,229.0
1,6,138.02608522069195,2,4,1,4,229.0
1,6,138.02608522069195,2,4,1,4,249.0
1,6,138.02608522069195,2,4,1,4,229.0
2,6,138.02608522069195,4,4,2,4,299.0
2,6,138.02608522069195,4,4,2,4,329.0
2,6,138.02608522069195,4,4,2,4,299.0
4,3,83.85829030407344,6,4,2,4,141.0
1,6,138.02608522069195,2,4,1,4,130.0
4,3,83.85829030407344,6,4,2,4,140.0
3,3,83.85829030407344,6,4,2,4,148.0
1,4,66.36538461538461,2,2,1,3,41.0
5,3,192.2759874726177,6,5,4,4,936.0
1,5,84.19321449108683,1,2,1,3,29.0
4,3,138.02608522069195,8,5,3,4,279.0
4,6,86.30045662100457,8,5,2,4,180.0
1,4,183.21820800371316,2,2,1,3,150.0
1,6,153.45101102941177,2,4,1,4,105.0
1,5,220.34827684827684,2,2,1,3,129.0
1,6,157.98023595334942,2,5,1,4,152.0
3,4,77.14240568832707,4,2,2,3,59.0
1,5,255.9705913606096,2,2,1,3,586.0
1,4,220.34827684827684,2,2,1,3,124.0
2,6,183.21820800371316,2,4,1,4,221.0
1,6,138.02608522069195,2,4,1,4,130.0
1,6,138.02608522069195,2,4,1,4,185.0
1,6,138.02608522069195,3,4,1,4,229.0
1,6,138.02608522069195,3,4,1,4,170.0
2,6,138.02608522069195,4,4,2,4,239.0
1,4,198.09007603821408,1,1,1,1,35.0
1,6,138.02608522069195,2,3,1,3,475.0
11,3,138.02608522069195,16,5,5,4,600.0
1,6,138.02608522069195,2,4,1,4,151.0
2,6,138.02608522069195,3,4,2,4,160.0
1,6,138.02608522069195,2,4,1,4,199.0
2,6,192.2759874726177,4,2,2,3,300.0
4,3,138.02608522069195,6,4,3,4,349.0
1,6,138.02608522069195,2,4,1,4,170.0
4,3,198.09007603821408,6,5,3,4,415.0
