host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price,distance_to_city_center,email,phone,reviews,jumio,Long term stays allowed,Wifi,Essentials,Smoke alarm,mapped_property_type,mapped_bathrooms,mapped_room_type,response_time
2015-01-09,1.0,0.95,1,1.0,1,1,2,1,1,1,1125,1,1,1125,1125,1,1125,1,3,25,55,330,236,34,7,2015-02-15,2021-12-04,4.87,4.87,4.98,4.98,4.97,4.92,4.83,0,1,1,0,0,2.84,116.0,6.2974571659420935,1,1,1,0,1,1,1,1,5,6,4.0,4.0
2015-01-08,1.0,0.56,0,1.0,1,1,2,1,1,7,1124,7,7,1124,1124,7,1124,1,0,1,1,130,42,2,0,2015-02-03,2021-09-04,4.76,4.8,4.46,4.93,5.0,4.95,4.68,0,1,1,0,0,0.5,110.0,1.546047488696721,1,1,1,1,1,1,1,1,4,6,4.0,2.0
2015-01-11,0.0,0.8164300559552359,0,1.0,1,1,5,2,4,90,1125,90,90,1125,1125,90,1125,1,30,60,90,365,30,0,0,2016-02-16,2018-07-11,4.93,4.93,4.93,4.96,5.0,5.0,4.88,0,1,1,0,0,0.42,400.0,3.727454465207103,1,1,1,1,1,0,1,1,4,6,4.0,1.0
2013-01-02,1.0,0.83,0,2.0,1,1,3,1,2,1,1100,7,7,1100,1100,7,1100,1,0,0,7,97,154,6,0,2015-02-10,2021-07-29,4.88,4.88,4.75,4.95,4.97,4.98,4.73,0,2,2,0,0,1.85,169.0,10.80498231057106,1,1,1,1,1,1,1,1,4,6,,3.0
2014-06-03,1.0,0.73,0,2.0,1,1,5,2,3,2,1125,2,2,365,1125,2,944,1,1,7,24,291,90,6,2,2015-03-02,2021-11-21,4.77,4.87,4.68,4.92,4.94,4.91,4.71,0,1,1,0,0,1.09,254.0,4.099579106532275,1,1,1,1,1,1,1,1,5,6,4.0,3.0
2014-02-10,0.0,0.0,0,1.0,1,0,4,2,2,90,1125,90,90,1125,1125,90,1125,1,22,52,82,357,3,0,0,2015-08-31,2017-01-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.04,320.0,1.2758577704283955,1,1,1,0,1,1,1,1,4,3,4.0,1.0
2015-01-17,1.0,0.0,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,26,56,86,176,42,0,0,2015-01-27,2020-01-03,4.98,4.95,5.0,5.0,4.98,4.92,4.92,0,1,0,1,0,0.5,95.0,6.000412848399026,1,1,1,1,1,1,1,1,2,6,3.0,4.0
2012-08-12,0.14,0.09,0,2.0,1,1,10,4,2,7,1124,7,7,1124,1124,7,1124,1,21,51,81,171,29,1,0,2015-03-29,2021-04-17,4.46,4.67,3.92,4.5,4.29,4.79,4.17,0,2,2,0,0,0.36,2250.0,32.39687835549879,1,1,1,1,1,1,1,0,5,3,4.0,1.0
2014-05-13,1.0,0.71,0,99.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,29,59,89,364,21,0,0,2015-06-10,2019-03-14,4.71,4.55,4.8,4.7,4.9,4.8,4.55,0,92,91,1,0,0.27,229.0,0.9514666849616433,1,1,1,1,1,1,1,1,4,6,4.0,3.0
2015-01-20,1.0,0.75,0,4.0,1,1,4,1,1,2,1125,2,2,1125,1125,2,1125,1,8,31,61,61,40,0,0,2015-02-20,2020-12-05,4.8,4.8,4.72,4.9,4.97,4.87,4.79,0,3,1,1,1,0.48,156.0,6.337459800281067,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2015-01-22,1.0,0.85,0,2.0,1,1,4,1,2,5,1125,5,5,1125,1125,5,1125,1,19,32,62,152,126,7,1,2015-04-06,2021-11-10,4.74,4.82,4.82,4.96,4.95,4.82,4.64,0,1,1,0,0,1.55,219.0,29.775057008287185,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2014-05-27,1.0,0.92,0,31.0,1,1,10,5,6,10,90,10,21,90,90,10,90,1,2,21,51,141,1,1,0,2021-06-05,2021-06-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,22,22,0,0,0.16,1000.0,5.672247853926498,1,1,1,1,1,1,1,1,5,3,4.0,4.0
2015-01-25,1.0,0.88,1,1.0,1,1,2,1,1,1,1125,1,1,1125,1125,1,1125,1,14,43,73,348,257,8,3,2015-02-16,2021-12-02,4.83,4.86,4.93,4.95,4.95,4.81,4.79,0,1,0,1,0,3.1,99.0,1.8248752370119972,1,1,1,1,1,1,1,1,2,4,3.0,4.0
2015-01-27,1.0,0.88,1,1.0,1,1,2,1,1,2,1125,2,4,30,1125,2,1122,1,3,27,57,57,124,5,0,2015-02-20,2021-08-12,4.85,4.9,4.87,4.93,4.93,4.76,4.81,0,1,1,0,0,1.5,169.0,4.347646986353202,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2013-09-18,1.0,0.81,1,1.0,1,1,4,2,2,2,30,1,2,30,30,2,30,1,0,3,5,21,196,35,4,2015-04-06,2021-11-25,4.98,5.0,4.95,4.97,5.0,4.99,4.78,0,1,1,0,0,2.41,1200.0,31.700697420143495,1,1,1,1,0,1,0,1,4,6,4.0,4.0
2013-08-15,1.0,0.83,1,1.0,1,1,5,3,2,2,1125,2,20,1125,1125,3,1125,1,5,6,28,270,255,16,1,2015-02-08,2021-11-19,4.66,4.82,4.76,4.85,4.87,4.85,4.64,0,1,1,0,0,3.06,148.0,6.918620826191055,1,1,1,0,1,1,1,1,4,6,4.0,4.0
2013-03-20,1.0,0.63,0,1.0,1,1,7,4,7,3,20,3,3,20,20,3,20,1,7,21,21,21,15,1,0,2015-05-24,2021-01-16,5.0,4.93,4.93,5.0,5.0,5.0,4.67,0,1,1,0,0,0.19,695.0,5.940747152354868,1,1,1,1,0,1,1,1,5,3,4.0,3.0
2015-01-28,1.0,1.0,1,2.0,1,1,1,1,1,1,1125,1,1,1125,1125,1,1125,1,8,38,68,343,41,4,1,2015-05-17,2021-11-28,4.71,4.88,4.83,4.93,4.85,4.73,4.76,0,2,2,0,0,0.51,70.0,4.141040125476512,1,1,1,1,1,1,1,1,4,6,4.0,3.0
2015-01-29,1.0,0.0,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,8,38,313,34,0,0,2015-03-09,2019-07-30,4.47,4.5,4.53,4.78,4.81,4.78,4.75,0,1,1,0,0,0.41,99.0,3.177781481447628,1,1,1,1,1,1,1,1,4,6,4.0,2.0
2013-05-16,1.0,0.97,1,1.0,1,1,2,1,1,3,1125,3,3,1125,1125,3,1125,1,15,42,72,338,129,11,3,2015-02-22,2021-11-29,4.7,4.79,4.94,4.85,4.85,4.91,4.64,0,2,2,0,0,1.56,125.0,4.544022372445574,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2014-09-09,1.0,0.75,0,1.0,1,1,8,4,4,7,1125,7,7,1125,1125,7,1125,1,4,18,48,323,3,0,0,2017-01-04,2020-01-05,5.0,5.0,4.67,5.0,5.0,5.0,4.67,0,1,1,0,0,0.05,793.0,12.797885768981942,1,1,1,1,1,1,1,1,5,3,4.0,2.0
2014-05-10,1.0,0.99,1,3.0,1,1,1,1,1,1,1125,1,1,1125,1125,1,1125,1,0,0,0,167,22,0,0,2015-05-03,2019-11-19,4.91,4.86,4.68,4.95,5.0,5.0,4.86,1,2,2,0,0,0.27,64.0,1.322487629337856,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2013-12-31,1.0,0.0,0,1.0,1,1,8,5,5,7,28,7,7,28,28,7,28,1,4,14,42,310,6,0,0,2017-01-05,2020-01-08,5.0,5.0,5.0,5.0,5.0,4.83,4.83,0,1,1,0,0,0.1,900.0,5.993013022803758,1,1,1,0,1,1,1,1,5,3,4.0,3.0
2014-08-19,1.0,0.9,0,2.0,1,1,2,1,2,90,1125,90,90,1125,1125,90,1125,1,30,60,86,361,285,26,1,2015-02-22,2021-11-23,4.53,4.72,4.35,4.79,4.79,4.89,4.53,0,2,2,0,0,3.44,153.0,1.478845895706634,1,1,1,1,1,1,1,1,5,6,4.0,3.0
2015-02-11,1.0,1.0,1,1.0,1,1,2,1,1,2,5,2,2,5,5,2,5,1,0,0,0,0,72,9,1,2015-03-03,2021-12-05,4.9,4.96,4.99,4.97,4.99,4.94,4.89,0,1,1,0,0,0.87,145.0,2.622765291681971,1,1,1,1,0,1,1,1,5,6,4.0,4.0
2015-02-11,0.75,0.29,0,2.0,1,1,6,3,2,7,1125,7,7,1125,1125,7,1125,1,20,50,80,355,3,0,0,2015-04-21,2018-01-07,5.0,5.0,4.67,5.0,4.67,5.0,4.67,0,2,2,0,0,0.04,350.0,2.575365804125581,1,1,1,0,1,1,1,1,6,6,4.0,2.0
2015-02-15,0.0,0.0,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,26,56,86,361,15,0,0,2015-05-30,2020-02-28,5.0,4.93,4.67,5.0,5.0,4.87,4.8,0,1,0,1,0,0.19,60.0,5.615807567835784,1,1,1,1,1,1,1,1,2,5,3.0,1.0
2015-01-06,1.0,0.73,0,2.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,9,37,312,38,3,0,2015-02-22,2021-06-27,4.63,4.82,4.58,4.79,4.92,4.97,4.79,0,1,1,0,0,0.46,140.0,6.250006472163735,1,1,1,1,1,1,1,0,4,6,4.0,4.0
2015-02-17,0.0,0.0,0,1.0,1,0,4,2,2,90,1125,90,90,1125,1125,90,1125,1,7,18,48,323,14,0,0,2015-04-07,2017-10-02,4.62,4.54,4.38,4.73,4.85,4.82,4.82,0,1,1,0,0,0.17,150.0,2.7737585186202653,1,1,1,0,1,1,1,1,4,3,4.0,1.0
2015-02-19,1.0,0.43,0,5.0,1,1,4,2,2,1,1125,1,1,1125,1125,1,1125,1,25,55,85,360,6,2,0,2015-08-17,2021-10-22,4.67,4.83,4.83,5.0,5.0,5.0,4.83,0,5,0,5,0,0.08,268.0,32.308970902879246,1,1,1,1,1,1,1,1,2,5,3.0,3.0
2015-01-06,0.5,0.0,0,2.0,1,1,1,1,1,1,1125,1,1,1125,1125,1,1125,1,21,51,81,171,37,0,0,2015-04-09,2020-03-15,4.66,4.83,4.03,4.91,4.91,4.94,4.77,0,2,1,1,0,0.46,75.0,1.5945796171617053,1,1,1,1,1,1,1,1,2,4,3.0,2.0
2013-05-27,1.0,0.99,1,2.0,1,1,4,1,3,1,1125,1,2,1125,1125,1,1125,1,11,39,66,338,98,11,1,2015-03-18,2021-11-18,4.84,4.94,4.87,4.97,4.96,4.96,4.7,0,1,1,0,0,1.2,150.0,1.5878249463494687,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2015-02-11,0.75,0.29,0,2.0,1,1,6,3,3,90,1125,90,90,1125,1125,90,1125,1,20,50,80,355,4,0,0,2017-07-16,2018-12-31,4.67,4.67,4.33,4.67,5.0,5.0,4.33,0,2,2,0,0,0.07,350.0,2.482408855152397,1,1,1,0,1,1,1,1,5,6,4.0,2.0
2014-04-02,1.0,1.0,1,1.0,1,1,2,1,1,1,40,1,1,1125,1125,1,1125,1,0,0,0,98,67,13,0,2015-11-23,2021-07-16,4.76,4.91,4.84,4.94,4.94,4.88,4.69,0,1,1,0,0,0.91,150.0,25.121863762779657,1,1,1,1,1,1,1,1,5,6,4.0,4.0
2014-04-14,1.0,0.89,1,2.0,1,1,6,3,4,5,90,5,5,90,90,5,90,1,0,18,41,316,68,4,0,2015-07-09,2021-10-05,4.94,4.94,4.85,4.99,4.97,5.0,4.82,0,1,1,0,0,0.87,850.0,6.439374539286907,1,1,1,1,1,1,1,1,5,3,4.0,4.0
2013-08-04,0.82,0.18,0,1.0,1,0,4,2,2,7,1125,7,7,90,1125,7,1052,1,15,40,63,153,6,0,0,2015-07-21,2016-04-17,5.0,4.83,5.0,4.67,5.0,4.83,5.0,0,1,1,0,0,0.08,220.0,3.5844210095500046,1,1,1,1,1,1,1,1,4,3,4.0,2.0
2015-03-01,1.0,0.98,1,2.0,1,1,2,1,1,3,1125,3,3,1125,1125,3,1125,1,7,25,47,137,167,22,4,2015-03-26,2021-12-04,4.71,4.8,4.76,4.96,4.92,4.93,4.72,0,2,1,1,0,2.04,124.0,3.495730297046829,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2015-03-01,1.0,0.98,1,2.0,1,1,2,1,1,3,1125,3,3,1125,1125,3,1125,1,1,1,1,128,96,0,0,2015-05-03,2020-04-20,4.9,4.93,4.85,4.99,4.97,4.92,4.86,0,2,1,1,0,1.19,165.0,3.498705368705655,1,1,1,1,1,1,1,1,2,5,3.0,4.0
2014-05-03,1.0,0.33,0,1.0,1,1,4,2,2,5,14,5,5,14,14,5,14,1,2,21,51,51,1,0,0,2017-02-26,2017-02-26,4.0,5.0,3.0,5.0,4.0,5.0,4.0,0,1,1,0,0,0.02,400.0,10.126297215570933,1,1,1,1,0,1,1,1,4,3,4.0,2.0
2012-07-01,1.0,1.0,1,1.0,1,1,1,1,1,1,60,1,1,60,60,1,60,1,17,44,74,164,20,2,2,2016-12-30,2021-12-02,4.75,4.9,4.65,4.95,5.0,4.95,4.7,0,1,0,1,0,0.33,74.0,3.2920989423570846,1,1,1,1,1,1,1,1,2,4,3.0,3.0
2014-05-27,1.0,0.92,0,31.0,1,1,4,2,2,7,90,7,14,90,90,7,90,1,2,16,46,136,4,2,0,2017-09-29,2021-05-24,5.0,5.0,4.75,5.0,5.0,5.0,4.75,1,22,22,0,0,0.08,400.0,1.940015618220996,1,1,1,1,1,1,1,1,4,3,4.0,4.0
2015-03-05,1.0,0.83,0,2.0,1,1,3,1,1,2,60,2,2,1125,1125,2,1125,1,8,28,58,238,74,4,1,2015-03-30,2021-12-01,4.73,4.85,4.78,4.94,4.92,4.86,4.57,0,1,1,0,0,0.91,144.0,2.9721280628616067,1,1,1,0,1,1,1,1,4,6,4.0,4.0
2014-07-15,1.0,1.0,1,2.0,1,1,4,1,2,1,1125,1,1,1125,1125,1,1125,1,19,42,58,333,178,3,3,2015-03-24,2021-12-04,4.72,4.81,4.9,4.97,4.93,4.77,4.83,1,2,0,2,0,2.18,50.0,45.42273597772338,1,1,1,1,1,1,1,1,2,4,3.0,4.0
2014-02-05,1.0,0.82,1,1.0,1,1,2,1,2,2,1125,2,3,3,1125,2,1122,1,9,9,9,243,179,16,1,2015-03-16,2021-11-21,4.87,4.91,4.94,4.98,4.97,4.89,4.79,0,1,1,0,0,2.18,160.0,27.242492479165577,1,1,1,1,1,1,1,1,6,6,4.0,4.0
2013-08-14,1.0,1.0,0,2.0,1,1,10,4,7,2,1123,2,4,1125,1125,2,1125,1,5,22,52,323,47,3,1,2015-06-14,2021-11-20,4.66,4.77,4.52,4.89,4.93,4.75,4.45,1,1,1,0,0,0.59,943.0,30.841931050017273,1,1,1,1,1,1,1,1,5,3,4.0,4.0
2014-08-28,1.0,0.8,1,1.0,1,1,2,1,1,4,200,4,4,200,200,4,200,1,20,50,80,170,77,12,1,2015-03-25,2021-11-15,4.94,4.98,4.8,4.92,4.9,4.92,4.85,0,1,1,0,0,0.94,150.0,32.80672638019961,1,1,1,1,0,1,0,1,4,6,4.0,3.0
2015-03-08,0.5,0.0,0,1.0,1,0,2,1,1,7,1125,7,7,1125,1125,7,1125,1,0,23,53,328,14,0,0,2015-06-12,2018-08-05,4.79,4.64,4.57,4.86,4.85,4.79,4.64,0,1,0,1,0,0.18,125.0,5.371974751544406,1,1,1,1,1,1,0,1,2,6,3.0,2.0
2013-10-19,1.0,0.97,0,4.0,1,1,4,2,2,4,1125,4,4,1125,1125,4,1125,1,23,53,83,351,29,0,0,2015-05-03,2020-03-03,4.59,4.59,4.89,4.44,4.52,4.59,4.52,0,4,4,0,0,0.36,430.0,1.5241949870122995,1,1,1,0,1,1,1,1,4,3,4.0,3.0
2015-03-10,1.0,0.5,0,1.0,1,1,2,1,2,3,60,3,3,60,60,3,60,1,3,33,63,334,80,0,0,2015-04-09,2020-03-12,4.55,4.56,4.55,4.87,4.77,4.69,4.64,0,1,1,0,0,0.99,90.0,7.142483728710074,1,1,1,1,1,1,1,1,4,6,4.0,2.0
2014-10-21,1.0,0.5,0,2.0,1,1,2,1,1,2,10,2,2,10,10,2,10,1,24,54,84,359,30,1,0,2015-04-20,2021-04-12,4.63,4.77,4.77,4.97,4.9,4.83,4.48,0,2,2,0,0,0.37,170.0,6.046294084298514,1,1,1,1,0,1,1,1,4,6,4.0,3.0
2015-03-10,1.0,0.88,1,2.0,1,1,4,2,3,90,180,90,90,180,180,90,180,1,0,0,0,145,52,0,0,2015-04-10,2020-03-25,4.76,4.8,4.9,4.9,4.98,4.86,4.72,0,1,1,0,0,0.64,195.0,21.838801495630044,1,1,1,1,1,1,1,1,4,6,4.0,3.0
2015-02-16,1.0,0.94,1,1.0,1,1,4,1,2,2,1125,2,2,1125,1125,2,1125,1,0,2,9,270,177,5,3,2015-06-01,2021-11-30,4.83,4.93,4.92,4.97,4.97,4.84,4.83,0,1,1,0,0,2.23,145.0,4.69282097453348,1,1,1,1,1,1,1,1,4,6,4.0,3.0
2014-11-25,1.0,0.8,0,1.0,1,1,4,2,2,90,1125,90,90,1125,1125,90,1125,1,24,54,84,359,49,1,0,2015-07-26,2021-04-02,4.6,4.64,4.44,4.89,4.87,4.89,4.7,0,1,0,1,0,0.63,85.0,4.059267678193194,1,1,1,1,1,1,1,1,2,5,3.0,3.0
2014-11-02,1.0,0.8164300559552359,0,1.0,1,1,4,2,3,90,1125,90,90,1125,1125,90,1125,1,0,0,7,97,2,0,0,2015-12-28,2016-01-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.03,475.0,22.429501914793644,1,1,1,1,1,1,1,1,5,3,4.0,2.0
2015-03-18,1.0,0.94,1,3.0,1,1,8,3,4,1,1125,1,18,1125,1125,6,1125,1,2,26,56,331,332,94,3,2015-10-20,2021-12-06,4.92,4.91,4.94,4.94,4.98,4.89,4.82,0,3,3,0,0,4.44,466.0,5.622367316059327,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2014-02-03,1.0,0.45,1,115.0,1,1,6,3,3,1,365,2,14,999,999,5,999,1,0,0,7,282,1,0,0,2016-01-07,2016-01-07,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0,34,34,0,0,0.01,1422.0,5.967212289424195,1,1,1,1,1,0,1,0,5,3,4.0,3.0
2015-02-23,1.0,1.0,1,1.0,1,1,2,1,1,2,1125,1,2,1125,1125,2,1125,1,2,3,5,78,200,31,7,2016-01-08,2021-12-04,4.96,4.96,4.87,4.98,4.99,4.99,4.81,1,1,1,0,0,2.78,305.0,27.51763719144585,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2015-02-23,1.0,1.0,0,3.0,1,1,2,1,2,2,1125,2,2,1125,1125,2,1125,1,27,57,87,362,90,7,0,2015-04-09,2021-07-08,4.47,4.69,4.44,4.61,4.52,4.7,4.49,1,4,0,4,0,1.11,65.0,14.951844737891973,1,1,1,1,1,1,1,1,2,4,3.0,3.0
2015-03-21,0.9,0.53,0,2.0,1,1,6,4,5,2,7,2,2,7,7,2,7,1,0,1,8,274,54,12,3,2016-08-16,2021-11-27,4.87,4.92,4.88,4.98,5.0,4.92,4.92,0,2,1,1,0,0.83,350.0,6.393685659689645,1,1,1,1,0,1,1,1,5,6,4.0,3.0
2015-03-21,1.0,0.8164300559552359,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,29,59,89,179,5,0,0,2019-01-01,2020-02-21,5.0,4.8,4.8,5.0,5.0,5.0,5.0,0,1,0,1,0,0.14,74.0,10.729645901465242,1,1,1,1,1,1,1,0,2,3,3.0,2.0
2014-12-15,0.0,0.0,0,2.0,1,0,2,1,1,1,14,1,1,14,14,1,14,1,27,57,87,362,1,0,0,2016-11-06,2016-11-06,3.0,3.0,2.0,5.0,3.0,5.0,2.0,0,2,2,0,0,0.02,259.0,1.6303809403440765,1,1,1,0,0,0,1,1,4,6,4.0,1.0
2015-03-25,1.0,0.52,0,3.0,1,0,2,1,1,2,1125,2,2,1125,1125,2,1125,1,8,13,43,43,1,0,0,2016-02-27,2016-02-27,5.0,3.0,5.0,5.0,5.0,5.0,5.0,0,3,3,0,0,0.01,364.0,7.07925623914196,0,1,1,0,1,1,1,1,4,6,4.0,2.0
2014-11-10,1.0,0.99,1,4.0,1,1,5,1,2,1,30,1,2,1125,1125,1,1125,1,3,33,63,63,288,32,5,2015-05-05,2021-12-05,4.86,4.93,4.98,4.94,4.93,4.82,4.87,1,1,1,0,0,3.59,113.0,21.090980982999415,1,1,1,1,1,1,1,1,5,6,4.0,4.0
2012-07-24,0.97,0.46,1,64.0,1,1,2,1,2,7,90,4,7,90,365,6,127,1,27,57,83,358,18,0,0,2015-08-13,2020-03-04,4.83,4.82,4.89,4.94,4.94,5.0,4.53,0,19,19,0,0,0.23,585.0,1.380898891288038,1,1,1,1,1,1,1,1,4,6,4.0,3.0
2013-07-10,0.99,0.97,0,163.0,1,1,4,2,2,5,1125,3,5,1125,1125,3,1125,1,10,22,22,22,40,0,0,2015-04-24,2020-02-26,4.64,4.86,4.28,4.83,4.61,4.75,4.56,1,109,109,0,0,0.5,333.0,6.983409459332522,1,1,1,1,1,1,1,1,4,3,4.0,4.0
2015-03-25,1.0,0.52,0,3.0,1,0,4,2,2,2,1125,2,2,1125,1125,2,1125,1,8,13,43,318,1,1,0,2021-04-11,2021-04-11,4.0,5.0,5.0,5.0,5.0,5.0,4.0,0,3,3,0,0,0.12,464.0,7.181863683636581,0,1,1,0,1,1,1,1,4,3,4.0,2.0
2014-09-20,0.5,0.5,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,28,58,88,167,129,0,0,2015-04-27,2020-02-13,4.49,4.69,4.41,4.88,4.76,4.8,4.69,0,1,0,1,0,1.6,40.0,5.423191560917817,1,1,1,1,1,1,1,1,2,4,3.0,2.0
2014-01-27,0.75,0.0,0,1.0,1,0,7,4,4,90,1125,90,90,1125,1125,90,1125,1,12,35,65,340,3,0,0,2016-01-03,2019-01-04,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0,1,1,0,0,0.04,420.0,7.991782912031739,1,1,1,1,1,1,1,1,5,3,4.0,2.0
2015-02-23,1.0,1.0,0,3.0,1,1,2,1,1,2,1125,1,2,1125,1125,2,1125,1,26,56,86,361,69,5,1,2015-05-01,2021-11-26,4.55,4.7,4.65,4.82,4.74,4.78,4.57,1,4,0,4,0,0.86,80.0,14.985354799694973,1,1,1,1,1,1,1,1,2,5,3.0,3.0
2015-02-23,1.0,1.0,0,3.0,1,1,2,1,1,2,1125,2,2,1125,1125,2,1125,1,20,50,80,355,45,5,0,2015-05-15,2021-09-04,4.62,4.69,4.6,4.67,4.69,4.78,4.6,0,4,0,4,0,0.56,75.0,14.91593427110066,1,1,1,1,1,1,1,1,2,5,3.0,3.0
2015-04-06,1.0,0.82,1,3.0,1,1,2,1,1,2,30,2,2,30,30,2,30,1,3,33,63,154,50,1,1,2015-05-17,2021-11-23,4.76,4.8,4.68,4.9,4.88,4.76,4.86,0,2,0,2,0,0.63,66.0,14.25658760397338,1,1,1,1,1,1,1,1,2,4,3.0,3.0
2012-12-11,1.0,0.5,0,1.0,1,1,7,3,4,7,28,5,7,1125,1125,6,1125,1,9,18,18,174,4,0,0,2016-01-05,2019-01-07,5.0,5.0,5.0,5.0,4.75,5.0,4.5,0,1,1,0,0,0.06,620.0,3.418576072636689,1,1,1,1,1,1,1,1,5,3,,4.0
2015-04-07,0.9,0.19,0,1.0,1,1,9,4,7,2,1125,2,7,80,1125,2,1065,1,0,0,7,280,52,3,0,2015-05-31,2021-11-07,4.45,4.55,4.47,4.94,4.88,4.84,4.35,0,1,1,0,0,0.65,886.0,30.605650184077465,1,1,1,1,1,1,0,1,5,3,4.0,2.0
2013-06-22,1.0,0.88,1,4.0,1,1,2,1,1,2,360,2,5,1125,1125,2,1125,1,6,34,49,49,134,11,1,2016-04-22,2021-11-27,4.92,4.95,4.95,4.94,4.98,4.92,4.8,0,1,1,0,0,1.95,130.0,4.376875818092585,1,1,1,1,0,1,0,1,4,6,4.0,4.0
2015-04-09,1.0,1.0,0,1.0,1,1,6,3,3,7,1125,7,7,1125,1125,7,1125,1,3,28,28,218,19,1,0,2015-07-22,2021-01-23,4.44,4.33,4.33,4.56,4.65,4.39,4.41,1,1,1,0,0,0.24,183.0,5.242141716477935,1,1,1,1,1,1,0,1,5,3,4.0,4.0
2015-04-12,1.0,1.0,0,1.0,1,1,2,1,2,2,1125,2,2,1125,1125,2,1125,1,3,26,56,331,149,4,1,2015-05-31,2021-11-18,4.91,4.96,4.94,4.99,4.99,4.92,4.92,0,1,0,1,0,1.88,80.0,3.7551307706113266,1,1,1,1,1,1,1,1,2,4,3.0,4.0
2015-04-06,1.0,0.82,1,3.0,1,1,1,1,2,2,30,2,2,30,30,2,30,1,5,35,65,340,96,7,1,2015-07-18,2021-11-25,4.72,4.76,4.6,4.84,4.8,4.74,4.78,0,2,0,2,0,1.23,45.0,14.25423247663098,1,1,1,1,1,1,1,1,2,4,3.0,3.0
2015-04-13,1.0,0.0,1,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,29,59,89,364,87,0,0,2015-06-14,2020-02-24,4.95,4.97,4.82,4.99,4.99,4.76,4.93,0,1,0,1,0,1.1,90.0,5.114449120947054,1,1,1,1,1,1,1,1,2,4,3.0,2.0
2012-07-02,1.0,1.0,1,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,17,34,64,154,228,40,3,2015-09-22,2021-11-28,4.71,4.8,4.54,4.95,4.93,4.94,4.73,1,1,1,0,0,3.01,117.0,1.5011102929787152,1,1,1,1,1,1,1,1,4,6,4.0,4.0
2013-09-01,1.0,0.92,0,4.0,1,1,4,2,2,2,365,2,2,365,365,2,365,1,1,25,33,254,204,27,2,2015-08-22,2021-11-19,4.53,4.61,4.48,4.81,4.71,4.9,4.5,0,4,4,0,0,2.66,213.0,6.585594969118435,1,1,1,0,1,1,1,1,4,6,4.0,4.0
2010-12-02,1.0,0.33,0,3.0,1,1,2,1,1,1,4,1,2,4,4,1,4,1,20,50,80,170,68,1,0,2015-05-02,2021-01-29,4.68,4.63,4.71,4.93,4.87,4.81,4.63,0,2,0,2,0,0.85,80.0,3.016418327932669,1,1,1,1,0,1,1,1,2,5,3.0,4.0
2013-08-11,1.0,0.71,1,5.0,1,1,2,1,1,90,90,90,90,90,90,90,90,1,24,54,84,359,1,0,0,2015-08-02,2015-08-02,0.0,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,6,6,0,0,0.01,190.0,4.099455487447812,1,1,1,1,1,0,1,1,4,6,4.0,3.0
2015-04-20,1.0,0.95,1,1.0,1,1,4,1,2,2,1125,2,2,1125,1125,2,1125,1,0,0,27,302,110,10,3,2015-07-29,2021-12-07,4.85,4.92,4.89,4.98,4.95,4.81,4.85,0,1,1,0,0,1.42,153.0,29.606072263457328,1,1,1,0,1,1,1,1,5,6,4.0,4.0
